genes	term
GRMZM2G171060	GO:0051607
GRMZM2G171060	GO:0000166
GRMZM2G171060	GO:0005622
GRMZM2G171060	GO:0007264
GRMZM2G171060	GO:0005525
AC199782.5_FG002	GO:0003824
AC199782.5_FG002	GO:0008299
AC199782.5_FG002	GO:0008152
AC199782.5_FG002	GO:0004421
AC199782.5_FG001	GO:0016787
AC199782.5_FG001	GO:0071722
AC199782.5_FG001	GO:0006200
AC199782.5_FG001	GO:0000166
AC199782.5_FG001	GO:0016887
AC199782.5_FG001	GO:0005524
GRMZM2G115162	GO:2000022
GRMZM2G115162	GO:0009816
GRMZM2G115162	GO:0005634
GRMZM2G115162	GO:2000031
GRMZM2G115162	GO:1901149
GRMZM2G115162	GO:0005515
GRMZM2G115162	GO:0009817
GRMZM2G115162	GO:0080185
GRMZM2G080816	GO:0009535
GRMZM2G115168	GO:0000287
GRMZM2G156877	GO:0016740
GRMZM2G156877	GO:0004364
GRMZM2G156877	GO:0005515
GRMZM2G105330	GO:0003824
GRMZM2G105330	GO:0008152
GRMZM2G105335	GO:0006355
GRMZM2G105335	GO:0005634
GRMZM2G105335	GO:0016818
GRMZM2G105335	GO:0005524
GRMZM2G105335	GO:0005515
GRMZM2G150280	GO:0005515
GRMZM2G306043	GO:0005515
GRMZM2G012434	GO:0005215
GRMZM2G012434	GO:0016020
GRMZM2G012434	GO:0006810
GRMZM2G150288	GO:0016021
GRMZM2G001289	GO:0043565
GRMZM2G001289	GO:0009913
GRMZM2G001289	GO:0048825
GRMZM2G001289	GO:0003700
GRMZM2G001289	GO:0005634
GRMZM2G001289	GO:0006355
GRMZM2G001288	GO:0005975
GRMZM2G001288	GO:0004553
GRMZM2G001283	GO:0043234
GRMZM2G001283	GO:0006184
GRMZM2G001283	GO:0051258
GRMZM2G001283	GO:0003924
GRMZM2G001283	GO:0005525
GRMZM2G308193	GO:0016021
GRMZM2G308193	GO:0016020
GRMZM2G054152	GO:0005737
GRMZM2G054152	GO:0016772
GRMZM2G054152	GO:0005634
GRMZM2G054152	GO:0004674
GRMZM2G054152	GO:0046777
GRMZM2G054152	GO:0005524
GRMZM2G065783	GO:0008270
GRMZM2G065783	GO:0003676
GRMZM2G427557	GO:0009535
GRMZM2G427557	GO:0009579
GRMZM2G427557	GO:0045158
GRMZM2G427557	GO:0016021
GRMZM2G427557	GO:0016020
GRMZM2G427557	GO:0016491
GRMZM2G427557	GO:0022904
GRMZM2G427557	GO:0045156
GRMZM2G427557	GO:0009507
GRMZM2G427557	GO:0042651
GRMZM2G427557	GO:0015979
GRMZM2G427557	GO:0009767
GRMZM2G435276	GO:0005618
GRMZM2G435276	GO:0016020
GRMZM2G085411	GO:0006810
GRMZM2G085411	GO:0005215
GRMZM2G085411	GO:0090408
GRMZM2G085411	GO:0015112
GRMZM2G085411	GO:0005886
GRMZM2G085411	GO:0010233
GRMZM2G323844	GO:0005737
GRMZM2G323844	GO:0046836
GRMZM2G323844	GO:0017089
GRMZM2G323844	GO:0051861
GRMZM2G117609	GO:0016787
GRMZM2G117609	GO:0008967
GRMZM2G117609	GO:0008152
GRMZM2G117609	GO:0009507
GRMZM2G328814	GO:0003682
GRMZM2G328814	GO:0003677
GRMZM2G101105	GO:0004525
GRMZM2G101105	GO:0003725
GRMZM2G101105	GO:0006396
GRMZM2G101105	GO:0016075
GRMZM2G105483	GO:0004674
GRMZM2G105483	GO:0006468
GRMZM2G105483	GO:0016772
GRMZM2G105483	GO:0005524
GRMZM2G105480	GO:0008168
GRMZM2G105480	GO:0008033
GRMZM2G105480	GO:0003723
GRMZM2G105480	GO:0006364
GRMZM2G398809	GO:0005488
GRMZM2G398807	GO:0009535
GRMZM2G001131	GO:0008565
GRMZM2G001131	GO:0015031
GRMZM2G001131	GO:0006913
GRMZM2G001131	GO:0005488
GRMZM2G001139	GO:0003700
GRMZM2G001139	GO:0005634
GRMZM2G001139	GO:0006355
GRMZM2G001139	GO:0046983
GRMZM2G106680	GO:0005509
GRMZM2G106680	GO:0005739
GRMZM2G106683	GO:0006508
GRMZM2G106683	GO:0004181
GRMZM2G106683	GO:0008270
GRMZM2G106683	GO:0010082
GRMZM2G355679	GO:0005524
GRMZM2G355679	GO:0003676
GRMZM2G355679	GO:0004386
GRMZM2G079538	GO:0022626
GRMZM2G079538	GO:0004149
GRMZM2G079538	GO:0045252
GRMZM2G079538	GO:0016020
GRMZM2G079538	GO:0005739
GRMZM2G079538	GO:0006099
GRMZM2G079538	GO:0016746
GRMZM2G079538	GO:0008270
GRMZM2G079538	GO:0008152
GRMZM2G079538	GO:0006979
GRMZM2G061578	GO:0006511
GRMZM2G061578	GO:0004221
GRMZM2G144821	GO:0016787
GRMZM2G144821	GO:0046872
GRMZM2G144821	GO:0006812
GRMZM2G144821	GO:0016021
GRMZM2G144821	GO:0006200
GRMZM2G144821	GO:0000166
GRMZM2G144821	GO:0016887
GRMZM2G144821	GO:0005886
GRMZM2G144821	GO:0009651
GRMZM2G144821	GO:0019829
GRMZM2G144821	GO:0006754
GRMZM2G144821	GO:0005524
GRMZM2G083546	GO:0009737
GRMZM2G083546	GO:0009555
GRMZM2G083546	GO:0032312
GRMZM2G083546	GO:0009793
GRMZM2G083546	GO:0008060
GRMZM2G083546	GO:0008270
GRMZM2G357296	GO:0003735
GRMZM2G357296	GO:0006412
GRMZM2G357296	GO:0005840
GRMZM2G357296	GO:0005515
GRMZM2G357296	GO:0005622
GRMZM2G083717	GO:0003700
GRMZM2G083717	GO:0006355
GRMZM2G083717	GO:0043565
GRMZM2G083716	GO:0005737
GRMZM2G083716	GO:0009941
GRMZM2G083716	GO:0005730
GRMZM2G083716	GO:0009570
GRMZM2G083716	GO:0005634
GRMZM2G083716	GO:0051085
GRMZM2G083716	GO:0005739
GRMZM2G083716	GO:0000166
GRMZM2G083716	GO:0048046
GRMZM2G083716	GO:0042026
GRMZM2G083716	GO:0009627
GRMZM2G083716	GO:0005886
GRMZM2G083716	GO:0009409
GRMZM2G083716	GO:0022626
GRMZM2G083716	GO:0008219
GRMZM2G083716	GO:0010319
GRMZM2G083716	GO:0005524
GRMZM2G083716	GO:0009507
GRMZM2G083711	GO:0005542
GRMZM2G083711	GO:0016740
GRMZM2G083711	GO:0008152
GRMZM2G476069	GO:0006857
GRMZM2G476069	GO:0006810
GRMZM2G476069	GO:0009753
GRMZM2G476069	GO:0005215
GRMZM2G476069	GO:0016021
GRMZM2G476069	GO:0016020
GRMZM2G476069	GO:0009611
GRMZM2G473016	GO:0046872
GRMZM2G473016	GO:0008270
GRMZM2G473016	GO:0005515
GRMZM2G546369	GO:0016772
GRMZM2G546369	GO:0006468
GRMZM2G546369	GO:0003682
GRMZM2G546369	GO:0004672
GRMZM2G546369	GO:0003677
GRMZM2G090411	GO:0016787
GRMZM2G090411	GO:0008270
GRMZM2G000660	GO:0050308
GRMZM2G000660	GO:0019203
GRMZM2G000660	GO:0008138
GRMZM2G000660	GO:0006470
GRMZM2G000660	GO:0005983
GRMZM2G000660	GO:2001070
GRMZM2G000660	GO:0009507
GRMZM2G090414	GO:0022627
GRMZM2G090414	GO:0005730
GRMZM2G090414	GO:0005618
GRMZM2G090414	GO:0005774
GRMZM2G090414	GO:0005829
GRMZM2G090414	GO:0016020
GRMZM2G090414	GO:0005622
GRMZM2G090414	GO:0003735
GRMZM2G090414	GO:0009507
GRMZM2G090414	GO:0019843
GRMZM2G090414	GO:0006412
GRMZM2G090414	GO:0009506
GRMZM2G090419	GO:0016787
GRMZM2G050108	GO:0030410
GRMZM2G050108	GO:0006826
GRMZM2G050108	GO:0030418
GRMZM2G064124	GO:0005634
GRMZM2G064124	GO:0003676
GRMZM2G049654	GO:0005886
GRMZM2G098643	GO:0009733
GRMZM2G098643	GO:0010329
GRMZM2G098643	GO:0000323
GRMZM2G098643	GO:0010315
GRMZM2G098643	GO:0016021
GRMZM2G098643	GO:0005886
GRMZM2G098643	GO:0009958
GRMZM2G098643	GO:0009925
GRMZM2G098643	GO:0009723
GRMZM2G098643	GO:0055085
GRMZM2G342033	GO:0006952
GRMZM2G342033	GO:0009607
GRMZM5G827496	GO:0005215
GRMZM5G827496	GO:0016020
GRMZM5G827496	GO:0006810
GRMZM2G136106	GO:0005737
GRMZM2G136106	GO:0016787
GRMZM2G136106	GO:0045330
GRMZM2G136106	GO:0009624
GRMZM2G136106	GO:0030599
GRMZM2G136106	GO:0043086
GRMZM2G136106	GO:0048046
GRMZM2G136106	GO:0042545
GRMZM2G136106	GO:0005886
GRMZM2G136106	GO:0004857
GRMZM2G136106	GO:0009505
AC217050.4_FG006	GO:0005737
AC217050.4_FG006	GO:0005618
AC217050.4_FG006	GO:0009570
AC217050.4_FG006	GO:0005635
AC217050.4_FG006	GO:0005739
AC217050.4_FG006	GO:0019904
AC217050.4_FG006	GO:0005886
AC217050.4_FG006	GO:0046686
AC217050.4_FG006	GO:0005524
AC217050.4_FG006	GO:0009507
AC217050.4_FG007	GO:0010333
AC217050.4_FG007	GO:0000287
AC217050.4_FG007	GO:0016829
AC217050.4_FG007	GO:0008152
AC217050.4_FG004	GO:0003677
GRMZM2G025611	GO:0005783
GRMZM2G025611	GO:0006812
GRMZM2G025611	GO:0016021
GRMZM2G025611	GO:0015299
GRMZM2G025611	GO:0006623
GRMZM2G025611	GO:0030007
GRMZM2G025611	GO:0006885
GRMZM2G025611	GO:0030104
GRMZM2G025611	GO:0055085
GRMZM2G093855	GO:0004252
GRMZM2G093855	GO:0016021
GRMZM2G093855	GO:0005515
GRMZM2G093858	GO:0006468
GRMZM2G093858	GO:0016772
GRMZM2G093858	GO:0005886
GRMZM2G093858	GO:0004674
GRMZM2G093858	GO:0005516
GRMZM2G093858	GO:0009409
GRMZM2G093858	GO:0005524
GRMZM2G116885	GO:0007050
GRMZM2G116885	GO:0004861
GRMZM2G116885	GO:0005634
GRMZM2G116885	GO:0016301
GRMZM2G116885	GO:0016310
GRMZM2G007038	GO:0009941
GRMZM2G007038	GO:0000166
GRMZM2G007038	GO:0003924
GRMZM2G007038	GO:0005622
GRMZM2G007038	GO:0009570
GRMZM2G007038	GO:0006184
GRMZM2G007038	GO:0005525
GRMZM2G007038	GO:0006413
GRMZM2G007038	GO:0003743
GRMZM2G113902	GO:0004674
GRMZM2G113902	GO:0006468
GRMZM2G113902	GO:0016772
GRMZM2G113902	GO:0005524
GRMZM2G097190	GO:0005829
GRMZM2G097190	GO:0051536
GRMZM2G097190	GO:0005524
GRMZM2G097190	GO:0042803
AC155496.2_FG009	GO:0009755
AC155496.2_FG009	GO:0031625
AC155496.2_FG009	GO:0010154
AC155496.2_FG009	GO:0080008
AC155496.2_FG009	GO:0048575
AC155496.2_FG009	GO:0005829
AC155496.2_FG009	GO:0048366
AC155496.2_FG009	GO:0048367
AC155496.2_FG009	GO:0048825
AC155496.2_FG009	GO:0006511
AC155496.2_FG009	GO:0010182
AC155496.2_FG009	GO:0006281
AC155496.2_FG009	GO:0009908
AC155496.2_FG009	GO:0000209
AC155496.2_FG009	GO:0010100
GRMZM2G108509	GO:0006355
GRMZM2G108509	GO:0005634
GRMZM2G078725	GO:0005488
GRMZM2G459896	GO:0006750
GRMZM2G459896	GO:0004357
GRMZM2G343636	GO:0000166
GRMZM2G099593	GO:0003700
GRMZM2G099593	GO:0043565
GRMZM2G099593	GO:0006355
GRMZM2G143211	GO:0005515
GRMZM2G143213	GO:0010005
GRMZM2G143213	GO:0005737
GRMZM2G143213	GO:0040020
GRMZM2G143213	GO:0009555
GRMZM2G143213	GO:0005634
GRMZM2G143213	GO:0000166
GRMZM2G143213	GO:0004674
GRMZM2G143213	GO:0005524
GRMZM2G143213	GO:0008284
GRMZM2G143213	GO:0006468
GRMZM2G143213	GO:0042023
GRMZM2G143213	GO:0005886
GRMZM2G143213	GO:0009409
GRMZM2G143213	GO:0000910
GRMZM2G143213	GO:0005829
GRMZM2G143213	GO:0009793
GRMZM2G099598	GO:0016772
GRMZM2G099598	GO:0006468
GRMZM2G099598	GO:0005524
GRMZM2G099598	GO:0004672
GRMZM2G440016	GO:0042545
GRMZM2G440016	GO:0005618
GRMZM2G440016	GO:0030599
GRMZM2G440016	GO:0045488
GRMZM2G107228	GO:0020037
GRMZM2G107228	GO:0006979
GRMZM2G107228	GO:0046872
GRMZM2G107228	GO:0004601
GRMZM2G107228	GO:0055114
GRMZM2G107228	GO:0016491
AC194172.3_FG008	GO:0005634
AC194172.3_FG008	GO:0003676
GRMZM2G469469	GO:0015884
GRMZM2G469469	GO:0009941
GRMZM2G469469	GO:0015231
GRMZM2G469469	GO:0015885
GRMZM2G469466	GO:0003824
GRMZM2G469466	GO:0016747
GRMZM2G469466	GO:0008152
GRMZM2G437100	GO:0009644
GRMZM2G437100	GO:0010286
GRMZM2G437100	GO:0042542
GRMZM2G102760	GO:0034440
GRMZM2G102760	GO:0031408
GRMZM2G102760	GO:0046872
GRMZM2G102760	GO:0009737
GRMZM2G102760	GO:0009753
GRMZM2G102760	GO:0009816
GRMZM2G102760	GO:1900366
GRMZM2G102760	GO:0010311
GRMZM2G102760	GO:0016165
GRMZM2G102760	GO:1990136
GRMZM2G102760	GO:0048364
GRMZM2G102760	GO:0005515
GRMZM2G102760	GO:0005506
GRMZM2G102760	GO:0016491
GRMZM2G102760	GO:0055114
GRMZM2G102760	GO:0009507
GRMZM2G412412	GO:0046983
AC191107.4_FG002	GO:0009941
AC191107.4_FG002	GO:0009507
GRMZM2G020826	GO:0005634
GRMZM2G020826	GO:0003677
GRMZM2G020826	GO:0005694
GRMZM2G020826	GO:0006334
GRMZM2G020826	GO:0000786
GRMZM2G407869	GO:0043234
GRMZM2G407869	GO:0051258
GRMZM2G077197	GO:2000022
GRMZM2G077197	GO:0010200
GRMZM2G077197	GO:0050832
GRMZM2G077197	GO:0009682
GRMZM2G077197	GO:0009625
GRMZM2G077197	GO:0009611
GRMZM2G077197	GO:2000031
GRMZM2G077197	GO:0031348
GRMZM2G077197	GO:0045893
GRMZM2G077197	GO:0005515
GRMZM2G077197	GO:0009408
GRMZM2G077197	GO:0008219
GRMZM2G077197	GO:0010112
GRMZM2G032878	GO:0006633
GRMZM2G103412	GO:0005089
GRMZM2G036351	GO:0005515
GRMZM2G390249	GO:0005515
GRMZM5G876768	GO:0046856
GRMZM5G876768	GO:0046854
GRMZM2G456547	GO:0047134
GRMZM2G456547	GO:0055114
GRMZM2G100992	GO:0016772
GRMZM2G100992	GO:0006468
GRMZM2G100992	GO:0005524
GRMZM2G100992	GO:0004672
GRMZM2G301389	GO:0005515
GRMZM2G147667	GO:0004221
GRMZM2G147667	GO:0006511
GRMZM2G147667	GO:0006508
GRMZM2G147667	GO:0008233
GRMZM2G147667	GO:0008234
GRMZM2G451792	GO:0016020
GRMZM2G451792	GO:0006200
GRMZM2G451792	GO:0000166
GRMZM2G451792	GO:0016887
GRMZM2G451792	GO:0005524
GRMZM2G379463	GO:0005515
GRMZM2G376681	GO:0016772
GRMZM2G376684	GO:0003682
GRMZM2G376684	GO:0003677
GRMZM2G062946	GO:0004497
GRMZM2G062946	GO:0046872
GRMZM2G062946	GO:0020037
GRMZM2G062946	GO:0016705
GRMZM2G062946	GO:0009055
GRMZM2G062946	GO:0055114
GRMZM2G037082	GO:0046873
GRMZM2G037082	GO:0016020
GRMZM2G037082	GO:0030001
GRMZM2G037082	GO:0055085
GRMZM2G442324	GO:0003843
GRMZM2G442324	GO:0006075
GRMZM2G442324	GO:0016020
GRMZM2G442324	GO:0000148
GRMZM2G428071	GO:0005794
GRMZM2G428071	GO:0005802
GRMZM2G428071	GO:0005768
GRMZM2G486993	GO:0006306
GRMZM2G486993	GO:0003677
GRMZM2G167673	GO:0004497
GRMZM2G167673	GO:0046872
GRMZM2G167673	GO:0020037
GRMZM2G167673	GO:0016705
GRMZM2G167673	GO:0009055
GRMZM2G167673	GO:0055114
GRMZM2G073634	GO:0016829
GRMZM2G478892	GO:0016787
GRMZM2G478892	GO:0005975
GRMZM2G478892	GO:0004553
GRMZM2G415012	GO:0046872
GRMZM2G415012	GO:0008270
GRMZM2G415012	GO:0005515
GRMZM2G028709	GO:0006468
GRMZM2G028709	GO:0004674
GRMZM2G028709	GO:0008152
GRMZM2G028709	GO:0016597
GRMZM2G028709	GO:0005524
GRMZM2G028700	GO:0016787
GRMZM2G028700	GO:0005829
GRMZM2G028700	GO:0030145
GRMZM2G028700	GO:0004721
GRMZM2G028700	GO:0005515
GRMZM2G028700	GO:0005886
GRMZM2G028700	GO:0005506
GRMZM2G144362	GO:0008418
GRMZM2G144362	GO:0016787
GRMZM2G144367	GO:0050832
GRMZM2G144367	GO:0016020
GRMZM2G144367	GO:0052033
GRMZM2G144367	GO:0005783
GRMZM2G144367	GO:0042742
GRMZM2G134248	GO:0003824
GRMZM2G134248	GO:0009058
GRMZM2G134248	GO:0030170
GRMZM2G169293	GO:0030148
GRMZM2G169293	GO:0045140
GRMZM2G100336	GO:0005840
GRMZM2G100336	GO:0005622
GRMZM2G100336	GO:0003735
GRMZM2G100336	GO:0003723
GRMZM2G100336	GO:0006412
GRMZM2G100336	GO:0015935
GRMZM2G100333	GO:0016310
GRMZM2G100333	GO:0016301
GRMZM2G100333	GO:0046474
GRMZM2G058374	GO:0009507
GRMZM2G373495	GO:0003676
GRMZM2G074361	GO:0005737
GRMZM2G074361	GO:0005856
GRMZM2G074361	GO:0009524
GRMZM2G074361	GO:0005634
GRMZM2G074361	GO:0030036
GRMZM2G074361	GO:0003779
GRMZM2G180406	GO:0046983
GRMZM2G354151	GO:0006355
GRMZM2G354151	GO:0003677
GRMZM2G003368	GO:0006631
GRMZM2G003368	GO:0046914
GRMZM2G003368	GO:0055114
GRMZM2G003368	GO:0045300
GRMZM2G003368	GO:0016491
GRMZM2G458441	GO:0016772
GRMZM2G458441	GO:0006468
GRMZM2G458441	GO:0005515
GRMZM2G458441	GO:0005524
GRMZM2G458441	GO:0004672
GRMZM2G300924	GO:0003700
GRMZM2G300924	GO:0006355
GRMZM2G300924	GO:0005634
AC215311.3_FG002	GO:0003676
GRMZM2G450673	GO:0016020
GRMZM2G450673	GO:0055114
GRMZM2G172183	GO:0006812
GRMZM2G172183	GO:0016021
GRMZM2G172183	GO:0019829
GRMZM2G172183	GO:0005886
GRMZM2G412207	GO:0016020
GRMZM2G021704	GO:0004151
GRMZM2G021704	GO:0016787
GRMZM2G021704	GO:0019856
GRMZM2G021704	GO:0009507
GRMZM2G021706	GO:0010150
GRMZM2G021706	GO:0071470
GRMZM2G021706	GO:0008643
GRMZM2G021706	GO:0071446
GRMZM2G021706	GO:0005887
GRMZM2G021706	GO:0005886
GRMZM2G021706	GO:0071215
GRMZM2G420713	GO:0003676
GRMZM2G420713	GO:0000166
GRMZM2G149520	GO:0016787
GRMZM2G149520	GO:0008026
GRMZM2G149520	GO:0005730
GRMZM2G149520	GO:0005634
GRMZM2G149520	GO:0004386
GRMZM2G149520	GO:0003723
GRMZM2G149520	GO:0000166
GRMZM2G149520	GO:0005524
GRMZM2G144581	GO:0016021
GRMZM2G144581	GO:0008643
GRMZM2G144581	GO:0005886
GRMZM2G134862	GO:0043565
GRMZM2G134862	GO:0009507
GRMZM2G134863	GO:0003700
GRMZM2G134863	GO:0006355
GRMZM2G134863	GO:0043565
AC190613.3_FG001	GO:0008270
AC190613.3_FG001	GO:0003676
GRMZM2G106899	GO:0009664
GRMZM2G106899	GO:0016020
GRMZM2G106899	GO:0005576
GRMZM2G029153	GO:0022891
GRMZM2G029153	GO:0016021
GRMZM2G029153	GO:0005886
GRMZM2G029153	GO:0055085
GRMZM2G132169	GO:0046274
GRMZM2G132169	GO:0048046
GRMZM2G132169	GO:0052716
GRMZM2G132169	GO:0046688
GRMZM2G132169	GO:0005507
GRMZM2G132169	GO:0046872
GRMZM2G132169	GO:0055114
GRMZM2G132169	GO:0016491
GRMZM2G011559	GO:0005773
GRMZM2G011559	GO:0006886
GRMZM2G011559	GO:0005515
GRMZM2G011559	GO:0005886
GRMZM2G075101	GO:0051011
GRMZM2G075101	GO:0009524
GRMZM2G075101	GO:0005876
GRMZM2G161087	GO:0016020
GRMZM2G161087	GO:0005524
GRMZM2G075104	GO:0016567
GRMZM2G075104	GO:0034450
GRMZM2G075104	GO:0006511
GRMZM2G075104	GO:0000151
GRMZM2G389285	GO:0016021
GRMZM2G389285	GO:0016020
GRMZM2G389289	GO:0046983
GRMZM2G389289	GO:0003676
GRMZM2G178807	GO:0005730
GRMZM2G178807	GO:0005618
GRMZM2G178807	GO:0005773
GRMZM2G178807	GO:0005886
GRMZM2G178807	GO:0022625
GRMZM2G178807	GO:0009507
GRMZM2G451231	GO:0016887
GRMZM2G451231	GO:0007018
GRMZM2G451231	GO:0006200
GRMZM2G451231	GO:0000166
GRMZM2G451231	GO:0003777
GRMZM2G451231	GO:0005515
GRMZM2G451231	GO:0005874
GRMZM2G451231	GO:0005875
GRMZM2G451231	GO:0005524
GRMZM2G178801	GO:0005737
GRMZM2G178801	GO:0005856
GRMZM2G178801	GO:0030833
GRMZM2G178801	GO:0005634
GRMZM2G178801	GO:0003779
GRMZM2G178801	GO:0005515
GRMZM2G168155	GO:0003824
GRMZM2G168155	GO:0008152
GRMZM2G141955	GO:0010158
GRMZM2G175321	GO:0016021
GRMZM2G175321	GO:0016020
GRMZM2G175321	GO:0015804
GRMZM2G175321	GO:0015800
GRMZM2G175321	GO:0015175
GRMZM2G175321	GO:0015172
GRMZM2G064042	GO:0005747
GRMZM2G444073	GO:0043565
GRMZM2G444073	GO:0005634
GRMZM2G444073	GO:0005622
GRMZM2G444073	GO:0006355
GRMZM2G444073	GO:0046982
GRMZM2G139157	GO:0006468
GRMZM2G139157	GO:0016772
GRMZM2G139157	GO:0005985
GRMZM2G139157	GO:0016881
GRMZM2G139157	GO:0004674
GRMZM2G139157	GO:0005524
GRMZM2G121189	GO:0046872
GRMZM2G121189	GO:0030001
GRMZM2G478568	GO:0030410
GRMZM2G478568	GO:0006826
GRMZM2G478568	GO:0030418
GRMZM2G166889	GO:0016887
GRMZM2G166889	GO:0006200
GRMZM2G166889	GO:0005524
GRMZM2G166889	GO:0000166
GRMZM2G076450	GO:0009816
GRMZM2G076450	GO:0009620
GRMZM2G076450	GO:0005634
GRMZM2G076450	GO:0009617
GRMZM2G076450	GO:0005515
GRMZM2G076450	GO:0009817
GRMZM2G076458	GO:0005634
GRMZM2G076458	GO:0006364
GRMZM2G005545	GO:0008152
GRMZM2G415007	GO:0005783
GRMZM2G415007	GO:0005730
GRMZM2G415007	GO:0005618
GRMZM2G415007	GO:0005634
GRMZM2G415007	GO:0005788
GRMZM2G415007	GO:0000166
GRMZM2G415007	GO:0005773
GRMZM2G415007	GO:0010197
GRMZM2G415007	GO:0005886
GRMZM2G415007	GO:0046686
GRMZM2G415007	GO:0009408
GRMZM2G415007	GO:0005524
GRMZM2G415007	GO:0034976
GRMZM2G148721	GO:0005515
GRMZM2G148721	GO:0005198
GRMZM2G148723	GO:0046983
GRMZM5G815145	GO:0046417
GRMZM2G031846	GO:0003676
GRMZM2G031846	GO:0000166
GRMZM2G047626	GO:0003682
GRMZM2G047626	GO:0003677
GRMZM2G102404	GO:0016787
AC209019.3_FG003	GO:0008026
AC209019.3_FG003	GO:0005524
AC209019.3_FG003	GO:0003676
GRMZM6G923769	GO:0042254
GRMZM2G424783	GO:0016021
GRMZM2G424783	GO:0006810
GRMZM2G448185	GO:0004601
GRMZM2G448185	GO:0050664
GRMZM2G448185	GO:0005509
GRMZM2G448185	GO:0055114
GRMZM2G448185	GO:0016491
GRMZM2G150200	GO:0005634
GRMZM2G338829	GO:0005515
GRMZM2G178371	GO:0005730
GRMZM2G178371	GO:0005777
GRMZM2G178371	GO:0043574
GRMZM2G338825	GO:0016772
GRMZM2G338825	GO:0006468
GRMZM2G338825	GO:0005524
GRMZM2G338825	GO:0004672
GRMZM2G072547	GO:0016020
GRMZM2G072547	GO:0016760
GRMZM2G072547	GO:0030244
GRMZM2G170842	GO:0006520
GRMZM2G170842	GO:0005975
GRMZM2G170842	GO:0005634
GRMZM2G170842	GO:0004575
GRMZM2G170842	GO:0033926
GRMZM2G170842	GO:0003824
GRMZM2G170842	GO:0048364
GRMZM2G170842	GO:0005886
GRMZM2G170842	GO:0005829
AC203967.4_FG004	GO:0003824
AC203967.4_FG004	GO:0046872
GRMZM2G149894	GO:0005783
GRMZM2G174499	GO:0016020
GRMZM2G174499	GO:0016168
GRMZM2G174499	GO:0009521
GRMZM2G174499	GO:0009767
GRMZM2G364982	GO:0008168
GRMZM2G364982	GO:0032259
GRMZM2G364982	GO:0008152
GRMZM2G171518	GO:0005634
GRMZM2G171518	GO:0030529
GRMZM2G171518	GO:0003723
GRMZM2G171518	GO:0000166
GRMZM2G171518	GO:0006396
GRMZM2G364988	GO:0008152
GRMZM2G124863	GO:0005542
GRMZM2G124863	GO:0016740
GRMZM2G124863	GO:0008152
GRMZM2G019171	GO:0005634
GRMZM2G019171	GO:0005777
GRMZM2G019171	GO:0005515
GRMZM2G019177	GO:0016787
GRMZM2G019177	GO:0046685
GRMZM2G049841	GO:0046983
GRMZM2G049841	GO:0003677
GRMZM2G173911	GO:0032542
GRMZM2G173911	GO:0055114
GRMZM2G173911	GO:0003677
GRMZM2G419806	GO:0015995
GRMZM2G419806	GO:0016851
GRMZM2G419806	GO:0005618
GRMZM2G419806	GO:0009570
GRMZM2G419806	GO:0006200
GRMZM2G419806	GO:0016887
GRMZM2G419806	GO:0000166
GRMZM2G419806	GO:0015979
GRMZM2G419806	GO:0005524
GRMZM2G419806	GO:0009507
GRMZM2G049849	GO:0016567
GRMZM2G049849	GO:0034450
GRMZM2G049849	GO:0006511
GRMZM2G049849	GO:0000151
GRMZM5G891276	GO:0003824
GRMZM5G891276	GO:0009058
GRMZM5G891276	GO:0030170
GRMZM5G847431	GO:0006468
GRMZM5G847431	GO:0016772
GRMZM5G847431	GO:0000166
GRMZM5G847431	GO:0004674
GRMZM5G847431	GO:0005524
GRMZM2G041668	GO:0009737
GRMZM2G041668	GO:0010089
GRMZM2G041668	GO:0009735
GRMZM2G041668	GO:0009741
GRMZM2G041668	GO:0005634
GRMZM2G041668	GO:0045893
GRMZM2G041668	GO:0003677
GRMZM2G038494	GO:0009570
GRMZM2G038494	GO:0005525
GRMZM2G038494	GO:0009507
GRMZM2G038492	GO:0006750
GRMZM2G038492	GO:0005829
GRMZM2G038492	GO:0004363
GRMZM2G038492	GO:0009753
GRMZM2G038492	GO:0005524
GRMZM2G001730	GO:0003682
GRMZM2G045171	GO:0016157
GRMZM2G045171	GO:0005985
GRMZM2G045171	GO:0009058
GRMZM2G045171	GO:0080165
GRMZM2G045171	GO:0016757
GRMZM2G163015	GO:0003824
GRMZM2G163015	GO:0009058
GRMZM2G163015	GO:0030170
GRMZM2G163015	GO:0042802
GRMZM2G073170	GO:0003735
GRMZM2G073170	GO:0005840
GRMZM2G073170	GO:0006412
GRMZM2G073170	GO:0005622
GRMZM5G832166	GO:0005515
GRMZM2G012140	GO:0016787
GRMZM2G012140	GO:0005975
GRMZM2G012140	GO:0004553
GRMZM2G012143	GO:0005975
GRMZM2G012143	GO:0016853
GRMZM2G012143	GO:0005515
GRMZM2G012143	GO:0030246
GRMZM2G012148	GO:0006508
GRMZM2G012148	GO:0008233
AC206790.3_FG001	GO:0003854
AC206790.3_FG001	GO:0055114
AC206790.3_FG001	GO:0006694
AC206790.3_FG001	GO:0016616
GRMZM2G081883	GO:0020037
GRMZM2G081883	GO:0005829
GRMZM2G081883	GO:0005739
GRMZM2G081883	GO:0005774
GRMZM2G081883	GO:0005886
GRMZM2G081883	GO:0005507
GRMZM2G081883	GO:0009055
GRMZM2G334857	GO:0006468
GRMZM2G334857	GO:0000914
