genes	term
GRMZM2G073150	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G073164	GO:0046983
GRMZM2G073170	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G073219	GO:0006094,GO:0005524,GO:0004612
GRMZM2G073223	GO:0006508,GO:0004252
GRMZM2G073228	GO:0008270,GO:0005515
GRMZM2G073244	GO:0016758,GO:0008152
GRMZM2G073250	GO:0006468,GO:0005524,GO:0004672
GRMZM2G073258	GO:0006355,GO:0003700
GRMZM2G073272	GO:0043565,GO:0006355,GO:0003700
GRMZM2G073306	GO:0055114,GO:0016491,GO:0008270
GRMZM2G073310	GO:0016567,GO:0004842
GRMZM2G073324	GO:0005515
GRMZM2G073351	GO:0016491,GO:0008152
GRMZM2G073357	GO:0046983,GO:0003677
GRMZM2G073359	GO:0006468,GO:0004672
GRMZM2G073371	GO:0055114,GO:0046872,GO:0006801,GO:0004784
GRMZM2G073376	GO:0016758,GO:0008152
GRMZM2G073380	GO:0007205,GO:0004143
GRMZM2G073393	GO:0006468,GO:0004672
GRMZM2G073399	GO:0006468,GO:0005524,GO:0004672
GRMZM2G073401	GO:0006457,GO:0005737
GRMZM2G073427	GO:0043565,GO:0006355,GO:0003700
GRMZM2G073429	GO:0055085,GO:0016021
GRMZM2G073465	GO:0008234,GO:0006508
GRMZM2G073495	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G073498	GO:0016020,GO:0015031
GRMZM2G073504	GO:0005515
GRMZM2G073534	GO:0016021,GO:0015979,GO:0009579,GO:0009522
GRMZM2G073535	GO:0006413,GO:0003743
GRMZM2G073540	GO:0055114,GO:0045300,GO:0006631
GRMZM2G073542	GO:0006508,GO:0004197
GRMZM2G073558	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G073567	GO:0003676
GRMZM2G073571	GO:0051603,GO:0005839,GO:0004298
GRMZM2G073581	GO:0005515,GO:0006355
GRMZM2G073584	GO:0030246,GO:0005975,GO:0004553
GRMZM2G073591	GO:0046488,GO:0016307
GRMZM2G073614	GO:0016020,GO:0005509,GO:0004571
GRMZM2G073628	GO:0045454
GRMZM2G073661	GO:0006468,GO:0004672
GRMZM2G073668	GO:0005515,GO:0007165,GO:0000155
GRMZM2G073671	GO:0005634
GRMZM2G073700	GO:0003676
GRMZM2G073720	GO:0003676
GRMZM2G073725	GO:0030244,GO:0016866
GRMZM2G073738	GO:0016788
GRMZM2G073750	GO:0003677,GO:0009725,GO:0006355,GO:0005634
GRMZM2G073770	GO:0016788
GRMZM2G073774	GO:0055114,GO:0016491,GO:0045454
GRMZM2G073788	GO:0003824,GO:0006470,GO:0004722
GRMZM2G073795	GO:0006468,GO:0004672
GRMZM2G073814	GO:0016597,GO:0008152,GO:0055114,GO:0051287,GO:0016616
GRMZM2G073829	GO:0016747
GRMZM2G073860	GO:0016787
GRMZM2G073868	GO:0005634,GO:0003677
GRMZM2G073882	GO:0006508,GO:0004252
GRMZM2G073884	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM2G073888	GO:0003924,GO:0007017,GO:0005874,GO:0031122,GO:0007020,GO:0000930
GRMZM2G073892	GO:0043565,GO:0006355,GO:0003700
GRMZM2G073908	GO:0006508,GO:0004185
GRMZM2G073912	GO:0006071,GO:0004371
GRMZM2G073928	GO:0006468,GO:0004672,GO:0005515
GRMZM2G073929	GO:0016627,GO:0016021,GO:0006629,GO:0005737
GRMZM2G073950	GO:0016810,GO:0006807
GRMZM2G073954	GO:0055085,GO:0016021
GRMZM2G073959	GO:0016021,GO:0004252,GO:0006508
GRMZM2G073963	GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015935
GRMZM2G073982	GO:0006355,GO:0003700,GO:0007275
GRMZM2G074015	GO:0005524,GO:0008299,GO:0005737,GO:0004496
GRMZM2G074037	GO:0009378,GO:0006310,GO:0006281
GRMZM2G074079	GO:0006468,GO:0005524,GO:0004672,GO:0016021,GO:0006820,GO:0016020,GO:0005452
GRMZM2G074082	GO:0045132,GO:0005634,GO:0000775
GRMZM2G074085	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G074094	GO:0005515,GO:0034968,GO:0018024,GO:0008270,GO:0005634,GO:0042393
GRMZM2G074095	GO:0006355,GO:0005634,GO:0003700,GO:0006351
GRMZM2G074099	GO:0016020
GRMZM2G074103	GO:0016021,GO:0006810,GO:0005215,GO:0016887,GO:0005524
GRMZM2G074122	GO:0015977,GO:0008964,GO:0006099
GRMZM2G074124	GO:0007275
GRMZM2G074158	GO:0008184,GO:0005975
GRMZM2G074173	GO:0005789
GRMZM2G074193	GO:0015035
GRMZM2G074208	GO:0008168
GRMZM2G074241	GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524
GRMZM2G074244	GO:0006412,GO:0005840,GO:0003735
GRMZM2G074245	GO:0005515
GRMZM2G074254	GO:0008270,GO:0005515
GRMZM2G074262	GO:0006468,GO:0005524,GO:0004672
GRMZM2G074267	GO:0055085,GO:0016021
GRMZM2G074270	GO:0008168,GO:0008152
GRMZM2G074282	GO:0055114,GO:0051287,GO:0016616,GO:0008152
GRMZM2G074300	GO:0003723
GRMZM2G074309	GO:0016829,GO:0010333,GO:0000287,GO:0008152
GRMZM2G074317	GO:0055085,GO:0016020,GO:0006811,GO:0005216
GRMZM2G074320	GO:0005515
GRMZM2G074323	GO:0005515
GRMZM2G074331	GO:0016758,GO:0008152
GRMZM2G074340	GO:0008017,GO:0000910,GO:0000226
GRMZM2G074351	GO:0003676
GRMZM2G074358	GO:0006355,GO:0003677
GRMZM2G074373	GO:0043565,GO:0006355,GO:0003700
GRMZM2G074381	GO:0006468,GO:0005524,GO:0004672
GRMZM2G074386	GO:0051603,GO:0005839,GO:0004298
GRMZM2G074395	GO:0016758,GO:0008152
GRMZM2G074401	GO:0006629
GRMZM2G074427	GO:0006355,GO:0005634
GRMZM2G074438	GO:0046983
GRMZM2G074454	GO:0051287,GO:0055114,GO:0004616
GRMZM2G074462	GO:2001070,GO:0003824
GRMZM2G074466	GO:0005515
GRMZM2G074483	GO:0071805,GO:0016020,GO:0015079
GRMZM2G074489	GO:0003824,GO:0006470,GO:0004722
GRMZM2G074496	GO:0043531
GRMZM2G074517	GO:0016788
GRMZM2G074530	GO:0006887,GO:0000145
GRMZM2G074540	GO:0055085,GO:0016021,GO:0008308,GO:0006873
GRMZM2G074543	GO:0007275
GRMZM2G074546	GO:0030244,GO:0016760,GO:0016020
GRMZM2G074549	GO:0051603,GO:0005839,GO:0004298
GRMZM2G074567	GO:0005515
GRMZM2G074589	GO:0006529,GO:0004066
GRMZM2G074631	GO:0016758,GO:0008152
GRMZM2G074645	GO:0006355,GO:0003677
GRMZM2G074648	GO:0051082,GO:0006457,GO:0005783,GO:0005509
GRMZM2G074664	GO:0016787
GRMZM2G074684	GO:0051726,GO:0006357
GRMZM2G074687	GO:0051082,GO:0006457,GO:0005783,GO:0005509
GRMZM2G074689	GO:0005509
GRMZM2G074691	GO:0046983,GO:0003677
GRMZM2G074708	GO:0016161,GO:0000272
GRMZM2G074735	GO:0005515
GRMZM2G074742	GO:0006355,GO:0005634
GRMZM2G074743	GO:0055114,GO:0009916
GRMZM2G074754	GO:0005515
GRMZM2G074759	GO:0008152,GO:0003824
GRMZM2G074761	GO:0055114,GO:0009916
GRMZM2G074764	GO:0006886
GRMZM2G074775	GO:0043666,GO:0009966,GO:0004864
GRMZM2G074781	GO:0043169,GO:0005975,GO:0003824,GO:0005509,GO:0004556
GRMZM2G074787	GO:0006378,GO:0005849,GO:0003729
GRMZM2G074790	GO:0005524
GRMZM2G074809	GO:0004725
GRMZM2G074818	GO:0000228,GO:0005515
GRMZM2G074821	GO:0008124,GO:0006729
GRMZM2G074824	GO:0003824,GO:0006470,GO:0004722
GRMZM2G074844	GO:0005515
GRMZM2G074850	GO:0050662,GO:0003824
GRMZM2G074871	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G074896	GO:0016757
GRMZM2G074946	GO:0005975
GRMZM2G074957	GO:0005515
GRMZM2G074965	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G075002	GO:0007165
GRMZM2G075023	GO:0016021
GRMZM2G075027	GO:0005524,GO:0003676
GRMZM2G075039	GO:0003723
GRMZM2G075051	GO:0005525
GRMZM2G075100	GO:0016021
GRMZM2G075104	GO:0016567,GO:0004842,GO:0034450,GO:0006511,GO:0000151
GRMZM2G075117	GO:0005634
GRMZM2G075124	GO:0006468,GO:0005524,GO:0004672
GRMZM2G075136	GO:0015743
GRMZM2G075140	GO:0016747,GO:0016020,GO:0006633
GRMZM2G075148	GO:0016021
GRMZM2G075150	GO:0006904,GO:0000145
GRMZM2G075152	GO:0006468,GO:0005524,GO:0004672
GRMZM2G075153	GO:0030170
GRMZM2G075161	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G075229	GO:0055085,GO:0016021
GRMZM2G075244	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G075247	GO:0048544,GO:0006468,GO:0004672
GRMZM2G075250	GO:0016021
GRMZM2G075253	GO:0005525
GRMZM2G075255	GO:0055114,GO:0016491,GO:0006633,GO:0005506
GRMZM2G075265	GO:0016758,GO:0005789
GRMZM2G075283	GO:0009607,GO:0006952
GRMZM2G075286	GO:0030247,GO:0006468,GO:0005524,GO:0004672
GRMZM2G075295	GO:0016746,GO:0008152
GRMZM2G075320	GO:0006355
GRMZM2G075321	GO:0055085,GO:0005741
GRMZM2G075333	GO:0008152,GO:0003824
GRMZM2G075336	GO:0016887,GO:0005524
GRMZM2G075340	GO:0019205,GO:0006139,GO:0005524
GRMZM2G075368	GO:0000160,GO:0005515
GRMZM2G075387	GO:0016758,GO:0008152
GRMZM2G075408	GO:0006888,GO:0005622,GO:0005801
GRMZM2G075415	GO:0006468,GO:0004672
GRMZM2G075417	GO:0008152,GO:0003824
GRMZM2G075431	GO:0009982,GO:0009451,GO:0003723,GO:0001522
GRMZM2G075438	GO:0006468,GO:0004672
GRMZM2G075461	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G075470	GO:0008270,GO:0004553,GO:0005975,GO:0004559,GO:0015923,GO:0006013
GRMZM2G075493	GO:0008270,GO:0006355,GO:0006352
GRMZM2G075502	GO:0046872,GO:0030001
GRMZM2G075505	GO:0003676
GRMZM2G075513	GO:0016747
GRMZM2G075528	GO:0016020
GRMZM2G075551	GO:0003676
GRMZM2G075562	GO:0008270,GO:0005622,GO:0005515
GRMZM2G075563	GO:0005515
GRMZM2G075582	GO:0008270,GO:0019789
GRMZM2G075584	GO:0016887,GO:0005524
GRMZM2G075588	GO:0016192,GO:0016021
GRMZM2G075594	GO:0055085,GO:0022857,GO:0016021
GRMZM2G075631	GO:0005515,GO:0051087
GRMZM2G075637	GO:0006334,GO:0005634
GRMZM2G075676	GO:0006508,GO:0004185
GRMZM2G075680	GO:0030127,GO:0008270,GO:0006888,GO:0006886
GRMZM2G075683	GO:0006468,GO:0005524,GO:0004672
GRMZM2G075690	GO:0005515
GRMZM2G075695	GO:0009725,GO:0006355,GO:0005634,GO:0003677
GRMZM2G075701	GO:0008168,GO:0008152,GO:0006694
GRMZM2G075715	GO:0009725,GO:0006355,GO:0005634,GO:0003677
GRMZM2G075719	GO:0005525
GRMZM2G075732	GO:0005975,GO:0004553
GRMZM2G075737	GO:0008138,GO:0006470,GO:0006397,GO:0006370,GO:0004484
GRMZM2G075782	GO:0008270,GO:0005515
GRMZM2G075797	GO:0055114,GO:0006546,GO:0004375
GRMZM2G075828	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G075839	GO:0003677
GRMZM2G075844	GO:0005789
GRMZM2G075870	GO:0055085,GO:0016021
GRMZM2G075884	GO:0006468,GO:0005524,GO:0004672,GO:0030246
GRMZM2G075900	GO:0016020,GO:0015992,GO:0009678,GO:0004427
GRMZM2G075901	GO:0055114,GO:0033743
GRMZM2G075906	GO:0046872
GRMZM2G075942	GO:0003676
GRMZM2G075978	GO:0006260,GO:0005524,GO:0003677
GRMZM2G075992	GO:0006468,GO:0004672
GRMZM2G075996	GO:0055114,GO:0016491
GRMZM2G076013	GO:0006418,GO:0005524,GO:0004812,GO:0000166
GRMZM2G076031	GO:0055114,GO:0046872,GO:0016702
GRMZM2G076034	GO:0005515
GRMZM2G076049	GO:0005975,GO:0004553
GRMZM2G076075	GO:0006096,GO:0006094,GO:0004347
GRMZM2G076086	GO:0030244,GO:0016760,GO:0016020
GRMZM2G076087	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G076114	GO:0006468,GO:0005524,GO:0004672
GRMZM2G076157	GO:0048046,GO:0016762,GO:0006073,GO:0005618,GO:0005975,GO:0004553
GRMZM2G076204	GO:0006886
GRMZM2G076206	GO:0055114,GO:0016491
GRMZM2G076212	GO:0006468,GO:0004672
GRMZM2G076225	GO:0055114,GO:0016491,GO:0005507
GRMZM2G076239	GO:0016491
GRMZM2G076263	GO:0006412,GO:0005840,GO:0003735
GRMZM2G076268	GO:0055085,GO:0022857,GO:0016021
GRMZM2G076272	GO:0006355,GO:0003677
GRMZM2G076276	GO:0016757,GO:0047262
GRMZM2G076303	GO:0005515
GRMZM2G076307	GO:0016020,GO:0015018
GRMZM2G076313	GO:0016020,GO:0006810,GO:0005215
GRMZM2G076329	GO:0008270,GO:0003676,GO:0006260,GO:0005634,GO:0003677
GRMZM2G076337	GO:0005852,GO:0005737,GO:0003743
GRMZM2G076343	GO:0030246
GRMZM2G076345	GO:0009733
GRMZM2G076348	GO:0016787
GRMZM2G076387	GO:0005096
GRMZM2G076389	GO:0006887,GO:0000145
GRMZM2G076392	GO:0046488,GO:0016307
GRMZM2G076399	GO:0030532,GO:0008380
GRMZM2G076417	GO:0006508,GO:0004252
GRMZM2G076423	GO:0006468,GO:0004672
GRMZM2G076450	GO:0005515
GRMZM2G076460	GO:0005975,GO:0004553
GRMZM2G076468	GO:0019901,GO:0000079
GRMZM2G076474	GO:0043531
GRMZM2G076484	GO:0005524,GO:0003676
GRMZM2G076526	GO:0016887,GO:0005524,GO:0016020
GRMZM2G076539	GO:0030942,GO:0008312,GO:0006614,GO:0005786
GRMZM2G076544	GO:0006457,GO:0003755,GO:0000413
GRMZM2G076562	GO:0055114,GO:0020037,GO:0006979,GO:0004601
GRMZM2G076584	GO:0005975,GO:0004553
GRMZM2G076597	GO:0003676
GRMZM2G076602	GO:0006355,GO:0003700,GO:0007275
GRMZM2G076630	GO:0030274,GO:0005634,GO:0003712
GRMZM2G076634	GO:0006468,GO:0005524,GO:0004672
GRMZM2G076636	GO:0046983
GRMZM2G076657	GO:0043565,GO:0006355,GO:0003700
GRMZM2G076705	GO:0003723
GRMZM2G076723	GO:0055114,GO:0016491,GO:0030151,GO:0042128
GRMZM2G076730	GO:0008270,GO:0005737,GO:0005524,GO:0004386,GO:0003677,GO:0000184
GRMZM2G076796	GO:0045454,GO:0015035,GO:0009055
GRMZM2G076826	GO:0005737,GO:0000045
GRMZM2G076841	GO:0008168
GRMZM2G076852	GO:0005634
GRMZM2G076858	GO:0005515,GO:0008234,GO:0006508
GRMZM2G076868	GO:0006468,GO:0005524,GO:0004672
GRMZM2G076873	GO:0004553
GRMZM2G076885	GO:0055114,GO:0051287,GO:0016620,GO:0046983,GO:0008652,GO:0005737,GO:0003942
GRMZM2G076896	GO:0006355,GO:0003700
GRMZM2G076911	GO:0035556,GO:0016301,GO:0007205,GO:0004143
GRMZM2G076936	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G076938	GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524
GRMZM2G076943	GO:0006468,GO:0005524,GO:0004672
GRMZM2G076946	GO:0005975,GO:0004553
GRMZM2G076950	GO:0005515
GRMZM2G076985	GO:0055114,GO:0016491,GO:0005507
GRMZM2G076987	GO:0006468,GO:0004672
GRMZM2G076993	GO:0055114,GO:0015930,GO:0006807
GRMZM2G077002	GO:0043565,GO:0008270,GO:0006355,GO:0003700
GRMZM2G077008	GO:0005515
GRMZM2G077015	GO:0005975,GO:0004553
GRMZM2G077036	GO:0008168
GRMZM2G077045	GO:0005524,GO:0006355,GO:0003677
GRMZM2G077054	GO:0055114,GO:0016491,GO:0008152,GO:0015930,GO:0006807,GO:0016638,GO:0006537
GRMZM2G077068	GO:0043531
GRMZM2G077079	GO:0008033,GO:0004809,GO:0003723
GRMZM2G077088	GO:0005515
GRMZM2G077124	GO:0043565,GO:0006355,GO:0003700
GRMZM2G077125	GO:0005515,GO:0016787,GO:0005524,GO:0003677
GRMZM2G077131	GO:0006260,GO:0003697
GRMZM2G077183	GO:0005515
GRMZM2G077197	GO:0005515
GRMZM2G077202	GO:0016161,GO:0000272
GRMZM2G077206	GO:0005515
GRMZM2G077233	GO:0006629,GO:0006508,GO:0004190
GRMZM2G077256	GO:0006412,GO:0005840,GO:0003735
GRMZM2G077258	GO:0005515
GRMZM2G077279	GO:0016021
GRMZM2G077295	GO:0030127,GO:0008270,GO:0006888,GO:0006886
GRMZM2G077299	GO:0046556,GO:0046373
GRMZM2G077307	GO:0008270,GO:0005515
GRMZM2G077316	GO:0016853,GO:0009507
GRMZM2G077317	GO:0005507,GO:0055114,GO:0016491
GRMZM2G077340	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G077356	GO:0006355,GO:0005634
GRMZM2G077361	GO:0016887,GO:0005524
GRMZM2G077375	GO:0045017,GO:0004144
GRMZM2G077401	GO:0016021
GRMZM2G077406	GO:0005515
GRMZM2G077415	GO:0055114,GO:0016491,GO:0016616,GO:0019752
GRMZM2G077428	GO:0005515
GRMZM2G077436	GO:0016987,GO:0006355,GO:0006352,GO:0003700,GO:0003677
GRMZM2G077458	GO:0005515
GRMZM2G077463	GO:0016021,GO:0008233,GO:0006465,GO:0005787
GRMZM2G077466	GO:0016787
GRMZM2G077479	GO:0006508,GO:0004197,GO:0008234
GRMZM2G077486	GO:0008171
GRMZM2G077490	GO:0016192,GO:0006904
GRMZM2G077498	GO:0016020,GO:0006810,GO:0005215
GRMZM2G077500	GO:0003824,GO:0006470,GO:0004722
GRMZM2G077531	GO:0050662,GO:0003824
GRMZM2G077546	GO:0055085,GO:0016021
GRMZM2G077571	GO:0016020,GO:0009765
GRMZM2G077576	GO:0017056,GO:0006913,GO:0005643
GRMZM2G077588	GO:0003924
GRMZM2G077632	GO:0000166,GO:0005525
GRMZM2G077655	GO:0030247,GO:0006468,GO:0005524,GO:0004672
GRMZM2G077662	GO:0005525
GRMZM2G077669	GO:0016021,GO:0015689,GO:0015098
GRMZM2G077673	GO:0016810,GO:0006807
GRMZM2G077744	GO:0048500,GO:0008312,GO:0006614
GRMZM2G077757	GO:0003676
GRMZM2G077769	GO:0009055
GRMZM2G077774	GO:0006281,GO:0004518
GRMZM2G077776	GO:0006508,GO:0004190
GRMZM2G077780	GO:0005524,GO:0016772
GRMZM2G077797	GO:0003676
GRMZM2G077823	GO:0003676
GRMZM2G077828	GO:0055085,GO:0016020,GO:0006811,GO:0005216
GRMZM2G077837	GO:0016559,GO:0005779
GRMZM2G077844	GO:0006886,GO:0005622
GRMZM2G077851	GO:0006412,GO:0005840,GO:0003735,GO:0005622
GRMZM2G077863	GO:0016788
GRMZM2G077900	GO:0006468,GO:0005524,GO:0004672
GRMZM2G077910	GO:0055085,GO:0046873,GO:0030001,GO:0016020
GRMZM2G077914	GO:0030247,GO:0006468,GO:0005524,GO:0004672
GRMZM2G077937	GO:0043531
GRMZM2G077942	GO:0005622,GO:0003779,GO:0030042,GO:0015629
GRMZM2G077951	GO:0005515
GRMZM2G077960	GO:0003824,GO:0006470,GO:0004722
GRMZM2G077991	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G078013	GO:0043531
GRMZM2G078033	GO:0055114,GO:0016491
GRMZM2G078097	GO:0030170
GRMZM2G078114	GO:0003824
GRMZM2G078129	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G078143	GO:0016740
GRMZM2G078198	GO:0005515
GRMZM2G078200	GO:0030955,GO:0006096,GO:0004743,GO:0000287
GRMZM2G078204	GO:0006281,GO:0003684
GRMZM2G078218	GO:0006511
GRMZM2G078252	GO:0005515
GRMZM2G078274	GO:0003677,GO:0009725,GO:0006355,GO:0005634
GRMZM2G078275	GO:0016817
GRMZM2G078292	GO:0055085,GO:0016020,GO:0006810,GO:0015171,GO:0003333
GRMZM2G078297	GO:0007018,GO:0005871,GO:0003777
GRMZM2G078314	GO:0003677,GO:0000786
GRMZM2G078373	GO:0006629
GRMZM2G078379	GO:0005515,GO:0003677
GRMZM2G078396	GO:0006412,GO:0005840,GO:0003735
GRMZM2G078412	GO:0003723
GRMZM2G078441	GO:0045735
GRMZM2G078465	GO:0016758,GO:0008152
GRMZM2G078468	GO:0046961,GO:0046933,GO:0045261,GO:0015986
GRMZM2G078472	GO:0006529,GO:0004066
GRMZM2G078480	GO:0050662,GO:0003824
GRMZM2G078500	GO:0016491,GO:0008198,GO:0006725
GRMZM2G078508	GO:0004872
GRMZM2G078526	GO:0046872
GRMZM2G078548	GO:0008168
GRMZM2G078562	GO:0006396,GO:0000176
GRMZM2G078566	GO:0005975,GO:0004553
GRMZM2G078569	GO:0006629
GRMZM2G078574	GO:0006396,GO:0000176
GRMZM2G078594	GO:0003824
GRMZM2G078612	GO:0007017,GO:0005874,GO:0031122,GO:0007020,GO:0000930
GRMZM2G078638	GO:0006457,GO:0003755,GO:0000413
GRMZM2G078641	GO:0003676,GO:0019904
GRMZM2G078663	GO:0008540,GO:0006511
GRMZM2G078686	GO:0006355
GRMZM2G078696	GO:0006508
GRMZM2G078754	GO:0005515
GRMZM2G078756	GO:0008033,GO:0006432,GO:0005524,GO:0004826,GO:0000287,GO:0000049,GO:0043039,GO:0005737,GO:0004812
GRMZM2G078757	GO:0055085,GO:0016021
GRMZM2G078781	GO:0055085,GO:0016020,GO:0006811,GO:0005216
GRMZM2G078798	GO:0055114,GO:0016491
GRMZM2G078804	GO:0004857
GRMZM2G078806	GO:0005515
GRMZM2G078826	GO:0005515,GO:0016787,GO:0005524,GO:0003677
GRMZM2G078839	GO:0046961,GO:0033178,GO:0015991,GO:0016747
GRMZM2G078886	GO:0004857
GRMZM2G078890	GO:0016757,GO:0047262
GRMZM2G078906	GO:0055114,GO:0050660,GO:0016491
GRMZM2G078926	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM2G078933	GO:0046907
GRMZM2G078941	GO:0016021
GRMZM2G078946	GO:0005515
GRMZM2G078954	GO:0006355,GO:0003677
GRMZM2G078959	GO:0060236,GO:0032147,GO:0005874,GO:0005819
GRMZM2G078985	GO:0006412
GRMZM2G079013	GO:0005515
GRMZM2G079031	GO:0005515
GRMZM2G079066	GO:0006457,GO:0003755,GO:0000413
GRMZM2G079080	GO:0005515,GO:0003676
GRMZM2G079082	GO:0043531
GRMZM2G079089	GO:0003677,GO:0000786
GRMZM2G079100	GO:0055114,GO:0016491
GRMZM2G079105	GO:0006468,GO:0005524,GO:0004672
GRMZM2G079117	GO:0006468,GO:0004672
GRMZM2G079127	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G079171	GO:0008017,GO:0000910,GO:0000226
GRMZM2G079196	GO:0005515
GRMZM2G079200	GO:0006355,GO:0005634
GRMZM2G079219	GO:0006468,GO:0004672
GRMZM2G079226	GO:0007264,GO:0005525
GRMZM2G079236	GO:0008152,GO:0003824
GRMZM2G079256	GO:0016491,GO:0008152
GRMZM2G079257	GO:0006614,GO:0005525,GO:0048500,GO:0008312
GRMZM2G079263	GO:0005975,GO:0004650
GRMZM2G079278	GO:0072488,GO:0016020,GO:0008519
GRMZM2G079284	GO:0016567,GO:0004842
GRMZM2G079287	GO:0005524,GO:0003676
GRMZM2G079290	GO:0008283,GO:0008083,GO:0005576
GRMZM2G079298	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G079303	GO:0005515
GRMZM2G079306	GO:0016021
GRMZM2G079308	GO:0016790,GO:0006633
GRMZM2G079323	GO:0005515
GRMZM2G079342	GO:0055085,GO:0022857,GO:0016021
GRMZM2G079343	GO:0008270
GRMZM2G079348	GO:0055114,GO:0020037,GO:0004096,GO:0006979
GRMZM2G079365	GO:0043565,GO:0006355,GO:0003700
GRMZM2G079376	GO:0006468,GO:0005524,GO:0004672,GO:0030246
GRMZM2G079381	GO:0055114,GO:0016491,GO:0051536,GO:0020037
GRMZM2G079387	GO:0042578
GRMZM2G079420	GO:0006096,GO:0004634,GO:0000287,GO:0000015
GRMZM2G079440	GO:0009415,GO:0006950
GRMZM2G079484	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G079490	GO:0006508,GO:0004190
GRMZM2G079538	GO:0016746,GO:0008152
GRMZM2G079559	GO:0005515
GRMZM2G079583	GO:0006468,GO:0004672
GRMZM2G079610	GO:0042147,GO:0030904,GO:0015031,GO:0008565
GRMZM2G079616	GO:0016747
GRMZM2G079617	GO:0005975,GO:0004650
GRMZM2G079619	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G079629	GO:0005634
GRMZM2G079632	GO:0006355,GO:0003677
GRMZM2G079653	GO:0006355,GO:0003700
GRMZM2G079658	GO:0016779,GO:0006396,GO:0003723
GRMZM2G079661	GO:0004857
GRMZM2G079682	GO:0016020,GO:0006487,GO:0003830
GRMZM2G079723	GO:0005515
GRMZM2G079727	GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677
GRMZM2G079777	GO:0042626
GRMZM2G079805	GO:0055114,GO:0016491
GRMZM2G079823	GO:0005634
GRMZM2G079825	GO:0006355,GO:0003700
GRMZM2G079850	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G079888	GO:0055114,GO:0016491
GRMZM2G079889	GO:0016020,GO:0006810,GO:0005215
GRMZM2G079904	GO:0005515
GRMZM2G079908	GO:0000062
GRMZM2G079913	GO:0006468,GO:0005524,GO:0004672
GRMZM2G079915	GO:0006412,GO:0005840,GO:0003735
GRMZM2G079928	GO:0005992,GO:0003824
GRMZM2G079944	GO:0019205,GO:0006139,GO:0005524
GRMZM2G079949	GO:0016787,GO:0008152
GRMZM2G079954	GO:0003676
GRMZM2G079956	GO:0005515,GO:0051087
GRMZM2G079957	GO:0006355,GO:0005634
GRMZM2G079965	GO:0006508,GO:0004185
GRMZM2G080041	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM2G080044	GO:0055114,GO:0016491
GRMZM2G080045	GO:0016020,GO:0015696,GO:0008519,GO:0072488
GRMZM2G080048	GO:0006413,GO:0003743
GRMZM2G080054	GO:0046983
GRMZM2G080056	GO:0030570
GRMZM2G080079	GO:0008270,GO:0005515
GRMZM2G080107	GO:0042651,GO:0015979,GO:0009522,GO:0005516
GRMZM2G080110	GO:0016021
GRMZM2G080111	GO:0043565,GO:0006355,GO:0003700
GRMZM2G080116	GO:0007017,GO:0005875
GRMZM2G080120	GO:0008270
GRMZM2G080139	GO:0008270
GRMZM2G080156	GO:0016627,GO:0016021,GO:0006629,GO:0005737
GRMZM2G080168	GO:0046983
GRMZM2G080174	GO:0008081,GO:0006281,GO:0005634
GRMZM2G080176	GO:0006351,GO:0003899,GO:0003677
GRMZM2G080178	GO:0016021,GO:0015116,GO:0008272,GO:0055085,GO:0016020,GO:0008271,GO:0005886
GRMZM2G080183	GO:0055114,GO:0020037,GO:0006979,GO:0004601
GRMZM2G080199	GO:0008380,GO:0005681
GRMZM2G080209	GO:0016020,GO:0006810,GO:0005215
GRMZM2G080217	GO:0051603,GO:0005839,GO:0004298
